event_id,video_id,ticker,company_name,creator,publish_date,recommendation_type,event_quality_score,classification_confidence,direction_confidence,ticker_disambiguation_score,evidence_verb_count,explicit_buy_sell_hold_terms,conditional_language_flag,ambiguous_language_flag,historical_discussion_flag,option_or_crypto_confusion_flag,ticker_false_positive_risk,duplicate_cluster_id,duplicate_nearby_event_count,lookahead_risk_score,low_lookahead_flag,top5_flag,evidence_excerpt_short_hash,reason_codes,confidence_bucket
1631,HaNkGELV_uk,SOFI,SoFi,Jose Najarro Stocks,2026-02-09,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,fc465f12c84b7293,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1632,HaNkGELV_uk,SOFI,SoFi,Jose Najarro Stocks,2026-02-09,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,81e4c69d89baa899,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1633,IZgE6qE8cCs,NVDA,Nvidia,Jose Najarro Stocks,2026-02-25,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,7ed40bdacfffda39,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1634,IZgE6qE8cCs,NVDA,Nvidia,Jose Najarro Stocks,2026-02-25,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,0f0c4c3357177b01,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1635,IZgE6qE8cCs,AMD,nan,Jose Najarro Stocks,2026-02-25,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,45362d533495d82b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1636,K815zINuzYQ,SOFI,SoFi,Couch Investor,2026-04-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,7165cac96b45fee9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1637,K815zINuzYQ,SOFI,SoFi,Couch Investor,2026-04-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,7587c8d08abee6a2,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1638,K815zINuzYQ,SOFI,SoFi,Couch Investor,2026-04-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,983542cda67dcedd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1639,K815zINuzYQ,SOFI,SoFi,Couch Investor,2026-04-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,f5a907c549d8eb9d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1640,KPJ44s9LNfk,AMZN,Amazon,"Parkev Tatevosian, CFA",2026-05-02,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,13bbc31411f0b70b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1641,KPJ44s9LNfk,META,Meta,"Parkev Tatevosian, CFA",2026-05-02,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,fe8d33254bc5d402,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1642,KPJ44s9LNfk,NFLX,Netflix,"Parkev Tatevosian, CFA",2026-05-02,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,50eb63b9fbbe955f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1643,KPJ44s9LNfk,NVDA,Nvidia,"Parkev Tatevosian, CFA",2026-05-02,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,cc9a49ad8a111ea8,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1644,KPJ44s9LNfk,UBER,Uber,"Parkev Tatevosian, CFA",2026-05-02,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,acdb2fca6b7d3088,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1645,KkwARDjcjjg,MSFT,Microsoft,Learn to Invest - Investors Grow,2025-04-06,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,0b451faa3a8e4ddf,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1646,KqvdR_iAHQs,AMZN,Amazon,The Investor Channel,2025-07-11,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,fbdcec04f543032c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1647,Kr-0EQVTWxs,NVDA,Nvidia,Couch Investor,2026-02-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,8d43ff8a8211e59c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1648,LPOmLXLY7HE,AMD,nan,Couch Investor,2026-03-01,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,1ea10fa14fc6f66c,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1649,Lmdxc9mER4M,MSFT,Microsoft,Learn to Invest - Investors Grow,2023-01-26,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,116e2900525ebe03,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1650,Lmdxc9mER4M,GOOGL,Alphabet,Learn to Invest - Investors Grow,2023-01-26,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,da67e377176f43b4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1651,Lmdxc9mER4M,AAPL,Apple,Learn to Invest - Investors Grow,2023-01-26,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,e7b1136e749ed919,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1652,Lmdxc9mER4M,DIS,Disney,Learn to Invest - Investors Grow,2023-01-26,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,219af49162baca74,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1653,Lmdxc9mER4M,DIS,Disney,Learn to Invest - Investors Grow,2023-01-26,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,da1ff4015b8da925,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1654,MiibryTnAjo,MSFT,Microsoft,Learn to Invest - Investors Grow,2025-03-16,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,deb340021cd9424a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1655,MpFapZJ2JMU,NFLX,Netflix,Couch Investor,2026-02-15,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,dc7b656f88232cb3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1656,MpFapZJ2JMU,SOFI,SoFi,Couch Investor,2026-02-15,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,38c56a99248449a3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1657,NAZpNXvK3aE,TSLA,Tesla,Jose Najarro Stocks,2026-04-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,73cb7e63843b32d6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1658,NAZpNXvK3aE,TSLA,Tesla,Jose Najarro Stocks,2026-04-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,8d544cb83fcabec8,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1659,NAZpNXvK3aE,AMD,nan,Jose Najarro Stocks,2026-04-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,b7615d16864723ec,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1660,NAZpNXvK3aE,NVDA,Nvidia,Jose Najarro Stocks,2026-04-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,1aeb48a98fc8b178,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1661,NAZpNXvK3aE,GOOGL,Alphabet,Jose Najarro Stocks,2026-04-22,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,e5f7ae3c09f81ec0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1662,NAZpNXvK3aE,AMZN,Amazon,Jose Najarro Stocks,2026-04-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,a3aee11073f1f711,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1663,NLag_b_QXhk,AMZN,Amazon,Jose Najarro Stocks,2026-02-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,0bab4040c90b71dc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1664,NLag_b_QXhk,NVDA,Nvidia,Jose Najarro Stocks,2026-02-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,515e4c3dc99d872f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1665,OLLhwiT-fMg,AMZN,Amazon,Daniel Pronk,2026-02-05,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,13a12b5b13bd490b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1666,OLLhwiT-fMg,AMZN,Amazon,Daniel Pronk,2026-02-05,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,060dd156e16c2bb6,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1667,OYDczFnn2BA,NVDA,Nvidia,Couch Investor,2026-04-01,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,5b863084fa3e6da3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1668,OYDczFnn2BA,NVDA,Nvidia,Couch Investor,2026-04-01,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,28eabd21b320392e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1669,OyB-iFndK3M,GOOGL,Alphabet,Jose Najarro Stocks,2026-04-29,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,a6c2f88dbf7d90ef,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1670,P3PyYK1o7yw,NVDA,Nvidia,The Investor Channel,2025-02-01,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,cfe9d36330068159,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1671,P3PyYK1o7yw,NFLX,Netflix,The Investor Channel,2025-02-01,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,2035100bac97d327,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1672,P3PyYK1o7yw,MSFT,Microsoft,The Investor Channel,2025-02-01,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,35e67fa403cd35cb,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1673,QIAWUXXSoQM,AAPL,Apple,The Swedish Investor,2020-04-30,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,a0e0a803a5b75f2d,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1674,Qh8aI14uZ48,META,Meta,The Investor Channel,2026-01-16,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,059c73f9dd848e7e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1675,Ro2fVhXze58,MSFT,Microsoft,Investing with Tom,2022-11-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,d68ed3d53224424d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1676,SmljtuGoV7s,NVDA,Nvidia,The Investor Channel,2025-08-22,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,1e3857aaa37ce1e5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1677,SmljtuGoV7s,AAPL,Apple,The Investor Channel,2025-08-22,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,babaa232a7fd8afa,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1678,SuGaHKOvBPY,NVDA,Nvidia,The Investor Channel,2026-01-24,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,5c34c15944395535,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1679,UDnrbOicxiI,NVDA,Nvidia,Daniel Pronk,2025-08-28,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,54beab0c0ffb4979,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1680,XiAXdtD9Gsg,AAPL,Apple,The Investor Channel,2025-10-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,bf9ee578918547f6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1681,YainaNr8tPw,AMD,nan,The Investor Channel,2025-02-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,fc6b3b664324e51a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1682,ZQeoYO8ZdfY,GOOGL,Alphabet,Daniel Pronk,2025-10-30,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,7385e6909677367d,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1683,ZRaTSAxYCBk,PLTR,Palantir,"Parkev Tatevosian, CFA",2026-04-30,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,f43496b1b56e30b3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1684,ZTHRbIdPkOw,MSFT,Microsoft,Daniel Pronk,2025-08-01,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,bf3e5a6d8db5712f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1685,ZgzDmoaQPzw,AMZN,Amazon,Jose Najarro Stocks,2026-02-06,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,411456f161ec3118,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1686,ZgzDmoaQPzw,NVDA,Nvidia,Jose Najarro Stocks,2026-02-06,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,500def0c468b3037,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1687,ZgzDmoaQPzw,META,Meta,Jose Najarro Stocks,2026-02-06,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,76aaebbdbca67bdc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1688,ZgzDmoaQPzw,MSFT,Microsoft,Jose Najarro Stocks,2026-02-06,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,8cbe1b83e978bb80,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1689,_cZhr7MIffI,AMZN,Amazon,Daniel Pronk,2025-07-10,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,cf83e456dd2384fe,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1690,_cZhr7MIffI,META,Meta,Daniel Pronk,2025-07-10,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,9358ca624f00490a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1691,_hiDU8IyEV4,AAPL,Apple,Investing with Tom,2023-05-19,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,ddbe55647abed2ef,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1692,a1ObcmtxzfI,NVDA,Nvidia,Jose Najarro Stocks,2026-03-02,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,2396b545c7ca976f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1693,a1ObcmtxzfI,NVDA,Nvidia,Jose Najarro Stocks,2026-03-02,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,fa60bd845851860a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1694,a1ObcmtxzfI,NVDA,Nvidia,Jose Najarro Stocks,2026-03-02,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,1bef5c3d49891a68,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1695,a1ObcmtxzfI,NVDA,Nvidia,Jose Najarro Stocks,2026-03-02,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,dcc6784ff74fd692,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1696,a1ObcmtxzfI,AMZN,Amazon,Jose Najarro Stocks,2026-03-02,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,ea37257bf46e9890,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1697,aAdBjx2VV5E,MSFT,Microsoft,Dividendology,2026-01-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,eb9dbf1032a7d072,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1698,b5rO7Fb9Ek0,GOOGL,Alphabet,"Value Investing with Sven Carlin, Ph.D.",2025-11-25,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,59a478b7e2e59359,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1699,b5rO7Fb9Ek0,GOOGL,Alphabet,"Value Investing with Sven Carlin, Ph.D.",2025-11-25,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,730eb655e4e89f89,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1700,b5rO7Fb9Ek0,GOOGL,Alphabet,"Value Investing with Sven Carlin, Ph.D.",2025-11-25,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,1bff7d3004f0e39b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1701,bCjiTqdpD0w,AMZN,Amazon,Learn to Invest - Investors Grow,2024-06-04,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,43f0d4b760d56d17,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1702,bCjiTqdpD0w,AMZN,Amazon,Learn to Invest - Investors Grow,2024-06-04,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,4d325d55402d1bff,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1703,bOcxvTxg9b8,NVDA,Nvidia,Jose Najarro Stocks,2026-02-27,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,32522400465ebc1e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1704,bOfvWTYdATQ,SOFI,SoFi,Couch Investor,2026-03-03,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,44ec8684bec66faf,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1705,eBn3iqktP1k,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2026-03-14,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,e8dbcdaacd3e6e3f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1706,eD54PgLZrWM,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2026-02-28,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,94f15d04cac55206,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1707,ebJB5e-7KlU,MSFT,Microsoft,"Mark Roussin, CPA",2025-08-02,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,1b2899b0a21c0fc3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1708,ep5g-IJwkbg,AAPL,Apple,The Investor Channel,2025-02-22,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,74dca8451dda838f,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1709,ep5g-IJwkbg,AAPL,Apple,The Investor Channel,2025-02-22,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,77e6dea0ff56b88e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1710,ep5g-IJwkbg,AMZN,Amazon,The Investor Channel,2025-02-22,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,c7bbcec594cac62e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1711,ep5g-IJwkbg,AMZN,Amazon,The Investor Channel,2025-02-22,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,195ee603b76305e8,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1712,ep5g-IJwkbg,AMZN,Amazon,The Investor Channel,2025-02-22,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,06ef7765b898c006,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1713,ep5g-IJwkbg,NVDA,Nvidia,The Investor Channel,2025-02-22,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,fb77283276c6dc38,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1714,ep5g-IJwkbg,TSLA,Tesla,The Investor Channel,2025-02-22,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,35638e3d1c375a37,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1715,fX-nv0hZwMM,NVDA,Nvidia,Jose Najarro Stocks,2026-04-28,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,0fd1ca6e68e08338,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1716,fX-nv0hZwMM,AMD,nan,Jose Najarro Stocks,2026-04-28,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,8149ebe0d345689b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1717,fc1XQyB5tPM,MSFT,Microsoft,The Investor Channel,2025-10-24,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,debfae436a7466ba,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1718,fiQTZo2ibKA,NVDA,Nvidia,"Mark Roussin, CPA",2025-11-29,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,ca1bf6eca44fbcf3,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1719,fumAfswKdjI,TSLA,Tesla,Dividend Bull,2025-03-07,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,d12466a9f6db8649,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1720,h0y25tnm0us,AMD,nan,Jose Najarro Stocks,2026-03-12,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,8a73ce4dfa619edd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1721,h0y25tnm0us,NVDA,Nvidia,Jose Najarro Stocks,2026-03-12,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,aa15819421cc865c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1722,h0y25tnm0us,TSLA,Tesla,Jose Najarro Stocks,2026-03-12,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f61b3f8b9de55c3a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1723,i3asx63XnMs,NVDA,Nvidia,Couch Investor,2026-03-04,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,1453b0c2644f10f3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1724,i3asx63XnMs,NVDA,Nvidia,Couch Investor,2026-03-04,buy,4,85,85,90,1,buy,False,False,False,False,False,,,70,False,True,e40376776c4b1a35,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1725,i3asx63XnMs,SOFI,SoFi,Couch Investor,2026-03-04,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,d539c339c18d2d99,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1726,i3asx63XnMs,META,Meta,Couch Investor,2026-03-04,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,446f0ba5b4573dd0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1727,i3asx63XnMs,META,Meta,Couch Investor,2026-03-04,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,785fe1a766af7164,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1728,i3asx63XnMs,AAPL,Apple,Couch Investor,2026-03-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,bd297f065c52a50d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1729,j3cDPUdOZEQ,DIS,Disney,Learn to Invest - Investors Grow,2024-09-23,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,7dffd493dc44d3a3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1730,j3cDPUdOZEQ,DIS,Disney,Learn to Invest - Investors Grow,2024-09-23,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,5c5f235bde9e7354,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1731,jknts65JqrQ,SOFI,SoFi,Couch Investor,2026-03-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,2edd0255264926db,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1732,jzQc6ic31Kw,AMD,nan,Couch Investor,2026-04-25,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,577b24529b601074,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1733,kT4OdZ-tdnw,AMZN,Amazon,The Investor Channel,2025-11-14,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,51a74a2da8986084,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1734,kgsbo09tXeA,META,Meta,Daniel Pronk,2026-01-28,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,ece1e16181cb5b73,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1735,kgsbo09tXeA,META,Meta,Daniel Pronk,2026-01-28,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,8210f09496217c33,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1736,l2EnBa-7fdg,SOFI,SoFi,"Parkev Tatevosian, CFA",2026-05-01,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,07890aca00500743,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1737,lii5Ppd0Fvk,NVDA,Nvidia,Jose Najarro Stocks,2026-03-04,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,b6d76304bb06fb28,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1738,lii5Ppd0Fvk,NVDA,Nvidia,Jose Najarro Stocks,2026-03-04,buy,4,85,85,90,1,buy,False,False,False,False,False,,,70,False,True,7163b460f3b6d08c,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1739,lii5Ppd0Fvk,META,Meta,Jose Najarro Stocks,2026-03-04,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c7ba3372b379b81d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1740,lzXp9c353yA,GOOGL,Alphabet,Daniel Pronk,2025-07-17,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,c2ba80e8d88dd269,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1741,lzXp9c353yA,TSLA,Tesla,Daniel Pronk,2025-07-17,sell,2,55,55,90,1,sell,True,True,False,False,False,,,20,True,True,8027d02a7c441bb1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1742,lzXp9c353yA,AAPL,Apple,Daniel Pronk,2025-07-17,sell,2,55,55,90,1,sell,True,True,False,False,False,,,20,True,True,c9e992f1807f01a4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1743,lzXp9c353yA,MSFT,Microsoft,Daniel Pronk,2025-07-17,sell,2,50,50,90,1,sell,True,True,False,False,False,,,20,True,False,9e9986ab71a1bc23,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1744,lzXp9c353yA,NVDA,Nvidia,Daniel Pronk,2025-07-17,sell,2,55,55,90,1,sell,True,True,False,False,False,,,20,True,True,1dcce8ff2798a7d4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1745,nUDXbFXTxLU,PYPL,PayPal,Daniel Pronk,2026-01-16,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,5dd23e6ccd4c4d5f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1746,nf7MTvSgpLA,MSFT,Microsoft,Dividendology,2026-02-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,52627c1d9ede3918,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
